advertisement,city,community,distance,houseInfo,link,price,time,title
0,,余杭闲林新西湖小镇,,--89.00㎡东南西北2室2厅1卫,,,,整租·新西湖小镇 2室2厅 东/南/西/北
0,,余杭闲林新明半岛,,--88.70㎡东东南2室2厅1卫,,,,整租·新明半岛 2室2厅 东/东南
0,,余杭未来科技城宝林公寓,,--136.00㎡南3室2厅2卫,,,,整租·宝林公寓 3室2厅 南
1,未来科技城,窝酷公寓,1034.919,45.00-60.00㎡3间在租2室1厅1卫,/apartment/25977.html,,5天前维护,独栋·窝酷公寓 欧美金融城店 LOFT 2室1厅
0,,余杭闲林新西湖小镇,,--88.84㎡南西北2室2厅1卫,,,,整租·新西湖小镇 2室2厅 南/西北
0,,余杭闲林新明半岛,,--81.54㎡南2室1厅1卫,,,,整租·新明半岛 2室1厅 南
0,闲林,余杭闲林绿城桃花源,5.067,--83.34㎡南2室1厅1卫,/zufang/HZ2808005765922045952.html,2000,1天前维护,整租·绿城桃花源 2室1厅 南
0,,余杭未来科技城庭院深深,,--97.28㎡南2室2厅1卫,,,,整租·庭院深深 2室2厅 南
0,未来科技城,余杭未来科技城北大资源未名府,5.74,精选--35.00㎡东2室1厅1卫,/zufang/HZ2825164493507018752.html,3900,今天维护,整租·北大资源未名府 2室1厅 LOFT 东
0,,余杭闲林融创金成西溪海,,--89.00㎡南3室2厅1卫,,,,整租·融创金成西溪海 3室2厅 南
0,,余杭未来科技城华夏四季,,--139.31㎡西4室2厅2卫,,,,整租·华夏四季 4室2厅 西
0,未来科技城,余杭未来科技城北大资源未名府,5.74,精选--40.00㎡北2室1厅1卫,/zufang/HZ2731091060913872896.html,3900,今天维护,整租·北大资源未名府 2室1厅 LOFT 北
0,,余杭闲林东海·闲湖城,,--200.00㎡南4室2厅2卫,,,,整租·东海·闲湖城 4室2厅 南
0,未来科技城,余杭未来科技城欧美金融城,1.901,精选--45.00㎡北1室1厅1卫,/zufang/HZ2821833699619258368.html,4000,今天维护,整租·欧美金融城 1室1厅 LOFT 北
0,闲林,余杭闲林融创金成未来海,3.296,--89.00㎡南3室2厅2卫,/zufang/HZ2758606373741928448.html,3700,2天前维护,整租·融创金成未来海 3室2厅 南
0,,余杭未来科技城瑞城熙园,,--210.00㎡东南4室2厅3卫,,,,整租·瑞城熙园 4室2厅 东南
0,,余杭闲林竹海水韵,,--89.64㎡东南3室2厅1卫,,,,整租·竹海水韵 3室2厅 东南
0,,余杭未来科技城欧美金融城,,--47.00㎡北1室1厅1卫,,,,整租·欧美金融城 1室1厅 北
1,未来科技城,初九公寓,2.155,30.00㎡1间在租2室1厅1卫,/apartment/37828.html,,8天前维护,独栋·初九公寓 初九公寓it公园店 西溪蓝海 双人间 2室1厅
0,,余杭未来科技城钱神花苑,,--145.62㎡南9室2厅2卫,,,,整租·钱神花苑 9室2厅 南
0,,余杭未来科技城新湖菲林山,,--90.00㎡东3室2厅2卫,,,,整租·新湖菲林山 3室2厅 东
0,,余杭未来科技城西溪永乐城,,--44.00㎡北1室0厅1卫,,,,整租·西溪永乐城 1室0厅 北
0,,余杭闲林南湖大厦,,--47.77㎡东南南1室1厅1卫,,,,整租·南湖大厦 1室1厅 东南/南
0,闲林,余杭闲林新明半岛,5.023,--145.69㎡东南3室2厅2卫,/zufang/HZ2606285480441937920.html,3999,3天前维护,整租·新明半岛 3室2厅 东南
0,未来科技城,余杭未来科技城杭州未来广场银天金城,2.977,精选--50.00㎡南1室1厅1卫,/zufang/HZ2532104550723092480.html,3700,16天前维护,整租·杭州未来广场银天金城 1室1厅 南
0,,余杭闲林东海闲湖城印象加州,,--89.00㎡南北3室2厅2卫,,,,整租·东海闲湖城印象加州 3室2厅 南/北
0,闲林,余杭闲林融创金成未来海,3.296,--89.00㎡南北3室1厅2卫,/zufang/HZ2600682947170811904.html,2500,3天前维护,整租·融创金成未来海 3室1厅 南/北
0,未来科技城,余杭未来科技城杭州未来广场银天金城,2.977,精选--40.00㎡北1室0厅1卫,/zufang/HZ2672948903753547776.html,3300,1天前维护,整租·杭州未来广场银天金城 1室0厅 北
0,闲林,余杭闲林佳兆业西溪璞园,6.449,--124.34㎡南北4室2厅2卫,/zufang/HZ2751590538473119744.html,4900,1天前维护,整租·佳兆业西溪璞园 4室2厅 南/北
0,,余杭未来科技城西溪美岸,,--44.00㎡北1室0厅1卫,,,,整租·西溪美岸 1室0厅 北
0,,余杭未来科技城华夏之心,,--99.00㎡南3室2厅2卫,,,,整租·华夏之心 3室2厅 南
0,,余杭未来科技城南门公寓,,--15.00㎡北8室0厅8卫,,,,合租·南门公寓 8居室 北卧
0,,余杭未来科技城华夏四季,,--89.60㎡南3室2厅1卫,,,,整租·华夏四季 3室2厅 南
0,未来科技城,余杭未来科技城杭州未来广场银天金城,2.977,--74.55㎡东西3室1厅1卫,/zufang/HZ2811680274306301952.html,5700,4天前维护,整租·杭州未来广场银天金城 3室1厅 东/西
0,,余杭闲林中港罗兰小镇,,--99.00㎡东4室2厅2卫,,,,整租·中港罗兰小镇 4室2厅 东
0,,余杭未来科技城创客空间大厦,,--45.00㎡北2室1厅1卫,,,,整租·创客空间大厦 2室1厅 北
0,未来科技城,余杭未来科技城杭州未来广场银天金城,2.977,精选--40.00㎡北1室1厅1卫,/zufang/HZ2577496032103636992.html,3300,3天前维护,整租·杭州未来广场银天金城 1室1厅 北
0,,余杭闲林绿城桃源小镇品霞苑,,--89.00㎡南3室2厅1卫,,,,整租·绿城桃源小镇品霞苑 3室2厅 南
0,,余杭闲林荆山翠谷,,--150.00㎡南3室2厅2卫,,,,整租·荆山翠谷 3室2厅 南
0,未来科技城,余杭未来科技城五迪中心,2.621,精选--37.50㎡北1室1厅1卫,/zufang/HZ2753687053182181376.html,3800,7天前维护,整租·五迪中心 1室1厅 LOFT 北
0,,余杭闲林绿城桃源小镇,,--249.36㎡南北5室3厅4卫,,,,整租·绿城桃源小镇 5室3厅 南/北
0,未来科技城,余杭未来科技城五迪中心,2.621,精选--41.00㎡西2室1厅1卫,/zufang/HZ2756505827082256384.html,4000,25天前维护,整租·五迪中心 2室1厅 LOFT 西
0,闲林,余杭闲林佳兆业西溪璞园,6.449,--88.67㎡南4室1厅2卫,/zufang/HZ2754153128202354688.html,5000,2天前维护,整租·佳兆业西溪璞园 4室1厅 南
0,,余杭未来科技城新湖菲林山,,--128.00㎡南4室2厅1卫,,,,整租·新湖菲林山 4室2厅 南
0,未来科技城,余杭未来科技城欧美金融城,1.901,精选--59.70㎡南2室1厅1卫,/zufang/HZ2570291664950132736.html,4500,25天前维护,整租·欧美金融城 2室1厅 LOFT 南
0,,余杭闲林雅居乐国际花园,,--137.94㎡东南北4室2厅2卫,,,,整租·雅居乐国际花园 4室2厅 东/南/北
0,,余杭闲林杭州宏丰家居城宏丰公寓,,--58.00㎡北2室1厅1卫,,,,整租·杭州宏丰家居城宏丰公寓 2室1厅 北
0,,余杭未来科技城新湖果岭,,--116.00㎡南3室2厅2卫,,,,整租·新湖果岭 3室2厅 南
0,未来科技城,余杭未来科技城西溪永乐城,1.865,精选--60.00㎡南1室1厅1卫,/zufang/HZ2587520808238710784.html,3800,4天前维护,整租·西溪永乐城 1室1厅 LOFT 南
0,未来科技城,余杭未来科技城北大资源未名府,5.74,--110.00㎡南3室2厅2卫,/zufang/HZ2804378561182973952.html,8300,1天前维护,整租·北大资源未名府 3室2厅 南
0,,余杭闲林金岸提香,,--30.00㎡南5室1厅1卫,,,,合租·金岸提香 5居室 南卧
0,,余杭闲林绿城桃源小镇品霞苑,,--88.00㎡南北3室2厅1卫,,,,整租·绿城桃源小镇品霞苑 3室2厅 南/北
1,未来科技城,梦享屋,1028.411,90.00㎡3间在租3室2厅1卫,/apartment/35736.html,,3天前维护,独栋·梦享屋 贝达梦工场店 270度全景落地窗 3室2厅
0,,余杭未来科技城西溪蓝海,,--37.64㎡南1室1厅1卫,,,,整租·西溪蓝海 1室1厅 南
1,未来科技城,梦享屋,1028.411,60.00㎡1间在租2室2厅1卫,/apartment/35736.html,,3天前维护,独栋·梦享屋 贝达梦工场店 loft两室带门 2室2厅
0,,余杭闲林闲林山水木兰苑,,--178.00㎡南5室2厅3卫,,,,整租·闲林山水木兰苑 5室2厅 南
0,,余杭闲林华元玉榕庄,,--376.12㎡南4室1厅4卫,,,,整租·华元玉榕庄 4室1厅 南
0,,余杭未来科技城圆乡名筑,,--87.22㎡南2室2厅1卫,,,,整租·圆乡名筑 2室2厅 南
0,,余杭未来科技城鼎创财富中心,,--53.00㎡南2室1厅1卫,,,,整租·鼎创财富中心 2室1厅 南
0,,余杭未来科技城鼎创财富中心,,--53.00㎡南西2室1厅2卫,,,,整租·鼎创财富中心 2室1厅 南/西
0,,余杭未来科技城新湖菲林山,,--275.00㎡南北5室2厅3卫,,,,整租·新湖菲林山 5室2厅 南/北
0,闲林,余杭闲林佳兆业西溪璞园,6.449,--200.10㎡南北5室2厅3卫,/zufang/HZ2683832518846980096.html,4500,3天前维护,整租·佳兆业西溪璞园 5室2厅 跃层 南/北
1,未来科技城,梦享屋,1028.411,60.00㎡3间在租2室2厅1卫,/apartment/35736.html,,3天前维护,独栋·梦享屋 贝达梦工场店 朝南loft落地窗 2室2厅
0,,余杭闲林东海·闲湖城,,--288.35㎡南6室2厅4卫,,,,整租·东海·闲湖城 6室2厅 南
0,,余杭闲林融创金成未来海,,--93.89㎡南3室1厅2卫,,,,整租·融创金成未来海 3室1厅 南
0,,余杭未来科技城景瑞御蓝湾,,--30.00㎡南3室2厅1卫,,,,合租·景瑞御蓝湾 3居室 南卧
0,未来科技城,余杭未来科技城万通时尚公馆,1.739,--89.00㎡南3室2厅1卫,/zufang/HZ2640483888614342656.html,5780,6天前维护,整租·万通时尚公馆 3室2厅 南
0,,余杭未来科技城万通时尚公馆,,--50.00㎡南1室1厅1卫,,,,整租·万通时尚公馆 1室1厅 南
0,,余杭未来科技城新湖菲林山,,--115.00㎡东南3室2厅2卫,,,,整租·新湖菲林山 3室2厅 东南
0,,余杭未来科技城西溪蓝海,,--38.00㎡西1室1厅1卫,,,,整租·西溪蓝海 1室1厅 LOFT 西
0,未来科技城,余杭未来科技城青枫墅园二期-鹭语阁排屋,1.705,--145.00㎡东南西北4室2厅3卫,/zufang/HZ2731906423302144000.html,6000,1天前维护,整租·青枫墅园二期-鹭语阁排屋 4室2厅 东南/西北
0,,余杭闲林绿城桃源小镇,,--287.00㎡南5室2厅3卫,,,,整租·绿城桃源小镇 5室2厅 跃层 南
0,,余杭未来科技城杉杉恒和依山郡,,--89.00㎡南2室1厅1卫,,,,整租·杉杉恒和依山郡 2室1厅 南
0,,余杭未来科技城瑞城熙园,,--190.00㎡南5室2厅3卫,,,,整租·瑞城熙园 5室2厅 南
0,,余杭闲林雅居乐国际花园,,--101.00㎡南3室1厅2卫,,,,整租·雅居乐国际花园 3室1厅 南
0,,余杭闲林竹海水韵,,--234.08㎡南北4室1厅3卫,,,,整租·竹海水韵 4室1厅 跃层 南/北
0,,余杭未来科技城欧美金融城,,--89.60㎡南3室2厅1卫,,,,整租·欧美金融城 3室2厅 南
0,,余杭闲林佳兆业西溪璞园,,--126.03㎡东4室2厅2卫,,,,整租·佳兆业西溪璞园 4室2厅 东
0,,余杭闲林爵士风情花园,,--108.00㎡东3室2厅2卫,,,,整租·爵士风情花园 3室2厅 东
0,,余杭闲林怡景花城鸣翠苑,,--151.00㎡南4室2厅2卫,,,,整租·怡景花城鸣翠苑 4室2厅 南
0,,余杭闲林雅居乐国际花园,,--89.00㎡南3室3厅1卫,,,,整租·雅居乐国际花园 3室3厅 南
0,,余杭闲林绿城桃源小镇,,--83.48㎡南2室1厅1卫,,,,整租·绿城桃源小镇 2室1厅 南
0,,余杭未来科技城新湖菲林山,,--290.00㎡南5室2厅4卫,,,,整租·新湖菲林山 5室2厅 南
0,,余杭未来科技城融创金成英特学府,,--20.00㎡南2室1厅1卫,,,,合租·融创金成英特学府 2居室 南卧
0,,余杭未来科技城杉杉恒和依山郡,,--150.00㎡南5室2厅4卫,,,,整租·杉杉恒和依山郡 5室2厅 南
0,,余杭闲林融创金成西溪海,,--304.76㎡南5室2厅3卫,,,,整租·融创金成西溪海 5室2厅 南
0,,余杭闲林盛世嘉园,,--95.00㎡南3室2厅2卫,,,,整租·盛世嘉园 3室2厅 南
0,,余杭闲林新明半岛,,--57.00㎡南1室1厅1卫,,,,整租·新明半岛 1室1厅 南
0,,余杭闲林盛世嘉园,,--87.00㎡南2室2厅1卫,,,,整租·盛世嘉园 2室2厅 南
0,,余杭闲林竹海水韵,,--271.93㎡南5室2厅3卫,,,,整租·竹海水韵 5室2厅 跃层 南
0,,余杭未来科技城万通时尚公馆,,--50.10㎡北1室1厅1卫,,,,整租·万通时尚公馆 1室1厅 北
0,,余杭未来科技城景瑞御蓝湾,,--126.00㎡南3室2厅2卫,,,,整租·景瑞御蓝湾 3室2厅 南
0,,余杭闲林润和西溪郡,,--240.00㎡南5室2厅3卫,,,,整租·润和西溪郡 5室2厅 南
0,,余杭闲林南湖大厦,,--46.02㎡南1室0厅1卫,,,,整租·南湖大厦 1室0厅 南
0,,余杭未来科技城青城嘉园,,--86.00㎡南3室2厅2卫,,,,整租·青城嘉园 3室2厅 南
0,,余杭未来科技城欧美金融城,,--54.04㎡南2室1厅1卫,,,,整租·欧美金融城 2室1厅 南
0,,余杭未来科技城佳源未来府,,--23.00㎡南4室2厅3卫,,,,合租·佳源未来府 4居室 南卧
0,,余杭未来科技城欧美金融城,,--89.00㎡南北3室2厅1卫,,,,整租·欧美金融城 3室2厅 南/北
0,,余杭闲林竹海水韵,,--202.00㎡东东南5室2厅3卫,,,,整租·竹海水韵 5室2厅 东/东南
0,,余杭闲林融创金成西溪海,,--84.00㎡南2室2厅1卫,,,,整租·融创金成西溪海 2室2厅 南
0,,余杭闲林中港罗兰小镇,,--109.00㎡南4室2厅2卫,,,,整租·中港罗兰小镇 4室2厅 南
0,,余杭未来科技城锦绣时代中心,,--89.98㎡南3室2厅1卫,,,,整租·锦绣时代中心 3室2厅 南
0,,余杭未来科技城东原印未来,,--95.00㎡东南3室2厅2卫,,,,整租·东原印未来 3室2厅 东南
0,,余杭闲林融创金成未来海,,--89.00㎡东东南西西北3室2厅2卫,,,,整租·融创金成未来海 3室2厅 东/东南/西/西北
0,,余杭闲林融创金成未来海,,--81.84㎡南2室2厅1卫,,,,整租·融创金成未来海 2室2厅 南
0,,余杭闲林新西湖小镇,,--213.00㎡西南5室2厅2卫,,,,整租·新西湖小镇 5室2厅 西南
0,,余杭未来科技城青枫墅园,,--164.90㎡南3室2厅3卫,,,,整租·青枫墅园 3室2厅 南
0,,余杭闲林闲林山水紫薇苑,,--188.09㎡东5室1厅4卫,,,,整租·闲林山水紫薇苑 5室1厅 跃层 东
0,,余杭闲林佳兆业西溪璞园,,--124.00㎡南西南4室2厅2卫,,,,整租·佳兆业西溪璞园 4室2厅 南/西南
0,,余杭闲林东海·闲湖城,,--30.00㎡南1室0厅1卫,,,,合租·东海·闲湖城 1居室 南卧
0,,余杭闲林雅居乐国际花园,,--117.00㎡西3室2厅2卫,,,,整租·雅居乐国际花园 3室2厅 西
0,,余杭闲林华元玉榕庄,,--297.87㎡南5室3厅4卫,,,,整租·华元玉榕庄 5室3厅 南
0,,余杭闲林荆山翠谷,,--87.70㎡南北2室1厅1卫,,,,整租·荆山翠谷 2室1厅 南/北
0,闲林,余杭闲林绿城桃源小镇,5.954,--118.00㎡南北4室1厅2卫,/zufang/HZ2788941524992802816.html,2300,7天前维护,整租·绿城桃源小镇 4室1厅 南/北
0,,余杭闲林怡景花城,,--229.00㎡南5室3厅3卫,,,,整租·怡景花城 5室3厅 南
0,,余杭未来科技城中南樾府,,--126.61㎡南北4室2厅2卫,,,,整租·中南樾府 4室2厅 南/北
0,闲林,余杭闲林盛世嘉园,6.039,--265.00㎡南5室2厅3卫,/zufang/HZ2691303861167333376.html,6000,1天前维护,整租·盛世嘉园 5室2厅 南
0,,余杭未来科技城理想西溪金座,,--54.27㎡南北2室1厅1卫,,,,整租·理想西溪金座 2室1厅 南/北
0,,余杭未来科技城万科星空,,--87.15㎡南3室2厅2卫,,,,整租·万科星空 3室2厅 南
0,,余杭闲林绿城桃源小镇品霞苑,,--124.47㎡南西4室2厅2卫,,,,整租·绿城桃源小镇品霞苑 4室2厅 南/西
0,,余杭未来科技城合景映月台,,--89.00㎡南3室2厅1卫,,,,整租·合景映月台 3室2厅 南
0,,余杭未来科技城东原印未来,,--140.00㎡南4室2厅2卫,,,,整租·东原印未来 4室2厅 南
0,,余杭闲林新西湖小镇,,--30.00㎡西南4室2厅2卫,,,,合租·新西湖小镇 4居室 西南卧
0,,余杭闲林佳兆业西溪璞园,,--89.00㎡东南3室1厅1卫,,,,整租·佳兆业西溪璞园 3室1厅 东南
0,,余杭闲林岸上蓝山,,--136.00㎡南北5室1厅4卫,,,,整租·岸上蓝山 5室1厅 南/北
0,,余杭闲林赞成乐山红叶,,--89.00㎡南北3室1厅1卫,,,,整租·赞成乐山红叶 3室1厅 南/北
0,,余杭闲林新西湖小镇,,--22.00㎡西5室1厅4卫,,,,合租·新西湖小镇 5居室 西卧
0,,余杭闲林悦青蓝,,--87.27㎡南3室2厅1卫,,,,整租·悦青蓝 3室2厅 南
0,未来科技城,余杭未来科技城欧美金融城,1.901,--107.82㎡西南3室1厅2卫,/zufang/HZ2628874297883492352.html,7800,2天前维护,整租·欧美金融城 3室1厅 西南
0,,余杭闲林新西湖小镇,,--72.42㎡南北2室1厅1卫,,,,整租·新西湖小镇 2室1厅 南/北
0,,余杭未来科技城欧美金融城,,--50.00㎡南2室2厅1卫,,,,整租·欧美金融城 2室2厅 南
0,,余杭未来科技城竹海雅苑,,--251.80㎡南6室3厅3卫,,,,整租·竹海雅苑 6室3厅 南
0,,余杭闲林绿城桃源小镇,,--119.00㎡东3室1厅1卫,,,,整租·绿城桃源小镇 3室1厅 东
0,闲林,余杭闲林盛世嘉园,6.039,--124.00㎡南北3室2厅2卫,/zufang/HZ2804956094521688064.html,4200,1天前维护,整租·盛世嘉园 3室2厅 南/北
0,,余杭未来科技城南湖丽景,,--150.00㎡南4室1厅1卫,,,,整租·南湖丽景 4室1厅 南
0,,余杭未来科技城理想西溪金座,,--81.98㎡南2室1厅2卫,,,,整租·理想西溪金座 2室1厅 南
0,,余杭闲林佳兆业西溪璞园,,--89.00㎡南3室2厅1卫,,,,整租·佳兆业西溪璞园 3室2厅 南
0,未来科技城,余杭未来科技城中新大厦,2.345,--101.00㎡东西1室1厅1卫,/zufang/HZ2763063782908362752.html,7500,1天前维护,整租·中新大厦 1室1厅 东/西
0,,余杭闲林佳兆业西溪璞园,,--191.19㎡南5室3厅5卫,,,,整租·佳兆业西溪璞园 5室3厅 跃层 南
0,,余杭闲林闲林山水海棠苑,,--15.00㎡南5室2厅2卫,,,,合租·闲林山水海棠苑 5居室 南卧
0,,余杭未来科技城融创金成英特学府,,--89.00㎡南北3室1厅1卫,,,,整租·融创金成英特学府 3室1厅 南/北
0,,余杭未来科技城杉杉恒和依山郡,,--57.58㎡东南1室1厅1卫,,,,整租·杉杉恒和依山郡 1室1厅 东南
0,,余杭未来科技城瑞城温莎郡,,--240.00㎡南北5室2厅3卫,,,,整租·瑞城温莎郡 5室2厅 南/北
0,未来科技城,余杭未来科技城阳光城未来悦MAX,0.783,--112.00㎡南北4室2厅2卫,/zufang/HZ2650554991877824512.html,7200,1天前维护,整租·阳光城未来悦MAX 4室2厅 南/北
0,,余杭闲林闲林山水海棠苑,,--15.00㎡西5室2厅2卫,,,,合租·闲林山水海棠苑 5居室 西卧
0,,余杭闲林东海·闲湖城,,--90.80㎡东南3室2厅2卫,,,,整租·东海·闲湖城 3室2厅 东南
0,,余杭闲林绿城桃源小镇,,--280.00㎡南4室3厅3卫,,,,整租·绿城桃源小镇 4室3厅 南
0,,余杭未来科技城五迪中心,,--870.00㎡东南西北5室0厅0卫,,,,整租·五迪中心 5室0厅 东/南/西/北
0,,余杭未来科技城保亿丽景山,,--256.00㎡西5室2厅4卫,,,,整租·保亿丽景山 5室2厅 跃层 西
