line,station,residence,year,price/sqm,ttl price
地铁2号线,钱江世纪城站,4室2厅 | 129.16平米 | 南 | 精装 | 低楼层(共32层)  | 板楼,创世邸    -  钱江世纪城 ,单价89037元/平米,1150万
地铁6号线(杭富线),星民站,1室1厅 | 42.22平米 | 西北 | 精装 | 中楼层(共20层)  | 板塔结合,星耀城    -  滨江区政府 ,单价43819元/平米,185万
地铁6号线(杭富线),星民站,2室1厅 | 44.88平米 | 南 | 精装 | 中楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价49020元/平米,220万
地铁6号线(杭富线),星民站,2室1厅 | 45.94平米 | 西南 | 精装 | 61层  | 板楼,世茂智慧之门    -  滨江区政府 ,单价35917元/平米,165万
地铁6号线(杭富线),星民站,2室2厅 | 45.94平米 | 南 | 精装 | 19层  | 板楼,世茂智慧之门    -  滨江区政府 ,单价37005元/平米,170万
地铁6号线(杭富线),星民站,2室2厅 | 44.95平米 | 西 | 精装 | 19层  | 板楼,世茂智慧之门    -  滨江区政府 ,单价37820元/平米,170万
地铁6号线(杭富线),星民站,2室1厅 | 44.88平米 | 南 | 精装 | 中楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价45901元/平米,206万
地铁6号线(杭富线),星民站,2室1厅 | 44.54平米 | 东 | 精装 | 低楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价57701元/平米,257万
地铁6号线(杭富线),星民站,2室2厅 | 44.88平米 | 南 | 精装 | 高楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价51025元/平米,229万
地铁6号线(杭富线),星民站,1室2厅 | 44.88平米 | 南 | 精装 | 中楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价50580元/平米,227万
地铁6号线(杭富线),星民站,1室1厅 | 79.78平米 | 南 | 精装 | 高楼层(共15层)  | 板塔结合,钱塘春晓大厦    -  滨江区政府 ,单价31337元/平米,250万
地铁6号线(杭富线),星民站,1室1厅 | 60.89平米 | 西 | 精装 | 中楼层(共20层)  | 板塔结合,星耀城    -  滨江区政府 ,单价39416元/平米,240万
地铁6号线(杭富线),星民站,1室2厅 | 43.74平米 | 东 | 精装 | 中楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价64015元/平米,280万
地铁6号线(杭富线),星民站,1室2厅 | 44.95平米 | 东南 | 精装 | 19层  | 板楼,世茂智慧之门    -  滨江区政府 ,单价38933元/平米,175万
地铁6号线(杭富线),星民站,2室1厅 | 89.62平米 | 南 | 精装 | 30层  | 板塔结合,绿城明月江南    -  滨江区政府 ,单价84803元/平米,760万
地铁6号线(杭富线),星民站,2室1厅 | 62.37平米 | 南 | 精装 | 19层  | 板楼,世茂智慧之门    -  滨江区政府 ,单价42489元/平米,265万
地铁6号线(杭富线),星民站,1室1厅 | 39.56平米 | 东 南 | 精装 | 中楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价56876元/平米,225万
地铁6号线(杭富线),星民站,1室1厅 | 41.64平米 | 南 | 精装 | 高楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价45630元/平米,190万
地铁6号线(杭富线),星民站,1室1厅 | 42.69平米 | 南 西 | 精装 | 低楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价49192元/平米,210万
地铁6号线(杭富线),星民站,1室2厅 | 48.68平米 | 南 | 精装 | 中楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价43550元/平米,212万
地铁6号线(杭富线),星民站,2室1厅 | 45.94平米 | 西 南 | 精装 | 19层  | 板楼,世茂智慧之门    -  滨江区政府 ,单价36788元/平米,169万
地铁6号线(杭富线),星民站,2室2厅 | 47.62平米 | 北 | 精装 | 高楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价48300元/平米,230万
地铁6号线(杭富线),星民站,2室1厅 | 52.22平米 | 北 | 精装 | 18层  | 板塔结合,海威钱塘之星    -  滨江区政府 ,单价41172元/平米,215万
地铁6号线(杭富线),星民站,1室1厅 | 42.69平米 | 西南 | 精装 | 中楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价51535元/平米,220万
地铁6号线(杭富线),星民站,2室2厅 | 87.98平米 | 南 | 精装 | 30层  | 板塔结合,绿城明月江南    -  滨江区政府 ,单价88657元/平米,780万
地铁6号线(杭富线),星民站,1室2厅 | 42平米 | 南 | 精装 | 19层  | 板楼,世茂智慧之门    -  滨江区政府 ,单价33810元/平米,142万
地铁6号线(杭富线),星民站,1室1厅 | 54.62平米 | 北 | 精装 | 高楼层(共15层)  | 板塔结合,钱塘春晓大厦    -  滨江区政府 ,单价32955元/平米,180万
地铁6号线(杭富线),星民站,1室1厅 | 57.18平米 | 北 | 精装 | 高楼层(共15层)  | 板塔结合,钱塘春晓大厦    -  滨江区政府 ,单价29731元/平米,170万
地铁6号线(杭富线),星民站,1室1厅 | 42平米 | 南 | 精装 | 19层  | 板楼,世茂智慧之门    -  滨江区政府 ,单价36905元/平米,155万
地铁6号线(杭富线),星民站,1室1厅 | 62.51平米 | 南 北 | 精装 | 中楼层(共15层)  | 板塔结合,钱塘春晓大厦    -  滨江区政府 ,单价33595元/平米,210万
地铁6号线(杭富线),星民站,1室1厅 | 42平米 | 东北 | 精装 | 19层  | 板楼,世茂智慧之门    -  滨江区政府 ,单价34524元/平米,145万
地铁6号线(杭富线),星民站,1室2厅 | 32.22平米 | 南 | 精装 | 中楼层(共20层)  | 板塔结合,星耀城    -  滨江区政府 ,单价43452元/平米,140万
地铁6号线(杭富线),星民站,2室1厅 | 44.88平米 | 南 | 精装 | 低楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价51248元/平米,230万
地铁6号线(杭富线),星民站,1室1厅 | 48.68平米 | 西南 | 精装 | 低楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价42112元/平米,205万
地铁6号线(杭富线),星民站,3室2厅 | 121.96平米 | 东 东南 南 | 精装 | 低楼层(共32层)  | 板楼,滨江金茂府    -  滨江区政府 ,单价113152元/平米,1380万
地铁6号线(杭富线),星民站,4室2厅 | 187.58平米 | 南 | 精装 | 中楼层(共27层)  | 板楼,滨江金茂府    -  滨江区政府 ,单价120909元/平米,2268万
地铁6号线(杭富线),星民站,4室1厅 | 187.58平米 | 东 南 北 | 精装 | 高楼层(共27层)  | 板楼,滨江金茂府    -  滨江区政府 ,单价119949元/平米,2250万
地铁6号线(杭富线),星民站,3室2厅 | 61.33平米 | 东 | 精装 | 低楼层(共20层)  | 板塔结合,星耀城    -  滨江区政府 ,单价40764元/平米,250万
地铁6号线(杭富线),星民站,3室2厅 | 64.91平米 | 西南 | 精装 | 高楼层(共20层)  | 板塔结合,星耀城    -  滨江区政府 ,单价43907元/平米,285万
地铁6号线(杭富线),星民站,4室2厅 | 154.5平米 | 南 | 精装 | 中楼层(共27层)  | 板楼,滨江金茂府    -  滨江区政府 ,单价112945元/平米,1745万
地铁6号线(杭富线),星民站,2室1厅 | 47.62平米 | 南 | 精装 | 低楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价46200元/平米,220万
地铁6号线(杭富线),星民站,4室2厅 | 143.81平米 | 南 | 精装 | 中楼层(共31层)  | 板楼,滨江金茂府    -  滨江区政府 ,单价121689元/平米,1750万
地铁6号线(杭富线),星民站,4室2厅 | 187.27平米 | 东 南 北 | 精装 | 中楼层(共24层)  | 板楼,滨江金茂府    -  滨江区政府 ,单价119934元/平米,2246万
地铁6号线(杭富线),星民站,4室2厅 | 187.58平米 | 东南 北 | 精装 | 中楼层(共27层)  | 板楼,滨江金茂府    -  滨江区政府 ,单价122615元/平米,2300万
地铁6号线(杭富线),星民站,3室2厅 | 77.33平米 | 北 | 精装 | 中楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价51727元/平米,400万
地铁6号线(杭富线),星民站,4室2厅 | 199.76平米 | 南 | 精装 | 30层  | 板塔结合,绿城明月江南    -  滨江区政府 ,单价87606元/平米,1750万
地铁6号线(杭富线),星民站,2室1厅 | 47.62平米 | 南 北 | 精装 | 中楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价53549元/平米,255万
地铁6号线(杭富线),星民站,2室1厅 | 52.22平米 | 南 | 精装 | 18层  | 板塔结合,海威钱塘之星    -  滨江区政府 ,单价42130元/平米,220万
地铁6号线(杭富线),星民站,2室2厅 | 64.92平米 | 南 | 精装 | 18层  | 板塔结合,海威钱塘之星    -  滨江区政府 ,单价47444元/平米,308万
地铁6号线(杭富线),星民站,1室1厅 | 48.68平米 | 南 西南 | 精装 | 低楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价45194元/平米,220万
地铁6号线(杭富线),星民站,2室2厅 | 44.88平米 | 南 | 精装 | 高楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价46792元/平米,210万
地铁6号线(杭富线),星民站,1室1厅 | 42.69平米 | 南 | 精装 | 高楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价46850元/平米,200万
地铁6号线(杭富线),星民站,1室1厅 | 48.68平米 | 南 | 精装 | 高楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价47248元/平米,230万
地铁6号线(杭富线),星民站,1室1厅 | 48.68平米 | 西 | 精装 | 高楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价48275元/平米,235万
地铁6号线(杭富线),星民站,2室1厅 | 54.51平米 | 南 西南 | 精装 | 低楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价47331元/平米,258万
地铁6号线(杭富线),星民站,2室2厅 | 58.17平米 | 西南 | 精装 | 中楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价51230元/平米,298万
地铁6号线(杭富线),星民站,1室1厅 | 42.69平米 | 西 | 精装 | 低楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价55049元/平米,235万
地铁6号线(杭富线),星民站,2室2厅 | 55.94平米 | 西南 | 精装 | 低楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价52736元/平米,295万
地铁6号线(杭富线),星民站,2室1厅 | 52.61平米 | 南 | 精装 | 低楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价46570元/平米,245万
地铁6号线(杭富线),星民站,2室2厅 | 41.5平米 | 西 | 精装 | 高楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价45302元/平米,188万
地铁6号线(杭富线),星民站,1室1厅 | 41.05平米 | 东 | 精装 | 中楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价44337元/平米,182万
地铁6号线(杭富线),星民站,2室1厅 | 45.32平米 | 东北 | 精装 | 中楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价48544元/平米,220万
地铁6号线(杭富线),星民站,2室2厅 | 44.88平米 | 南 | 精装 | 低楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价50134元/平米,225万
地铁6号线(杭富线),星民站,1室1厅 | 44.88平米 | 南 | 精装 | 中楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价50134元/平米,225万
地铁6号线(杭富线),星民站,1室2厅 | 48.68平米 | 南 | 精装 | 中楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价48275元/平米,235万
地铁6号线(杭富线),星民站,2室1厅 | 53.41平米 | 东 | 精装 | 低楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价58978元/平米,315万
地铁6号线(杭富线),星民站,2室2厅 | 41.79平米 | 西 | 精装 | 低楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价50252元/平米,210万
地铁6号线(杭富线),星民站,2室1厅 | 47.86平米 | 南 | 精装 | 高楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价53908元/平米,258万
地铁6号线(杭富线),星民站,2室1厅 | 60.89平米 | 南 | 精装 | 中楼层(共20层)  | 板塔结合,星耀城    -  滨江区政府 ,单价38102元/平米,232万
地铁6号线(杭富线),星民站,1室1厅 | 42.69平米 | 南 | 精装 | 低楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价48021元/平米,205万
地铁6号线(杭富线),星民站,1室1厅 | 42.69平米 | 西 | 精装 | 中楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价47318元/平米,202万
地铁6号线(杭富线),星民站,2室1厅 | 54.51平米 | 东 西 | 精装 | 中楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价47698元/平米,260万
地铁6号线(杭富线),星民站,2室1厅 | 81.37平米 | 南 | 精装 | 7层  | 板楼,缤纷小区    -  滨江区政府 ,单价49159元/平米,400万
地铁6号线(杭富线),星民站,1室1厅 | 42.69平米 | 西 | 精装 | 中楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价57391元/平米,245万
地铁6号线(杭富线),星民站,1室1厅 | 43.74平米 | 东 | 精装 | 低楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价48697元/平米,213万
地铁6号线(杭富线),星民站,2室2厅 | 44.88平米 | 南 | 精装 | 中楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价46792元/平米,210万
地铁6号线(杭富线),星民站,2室2厅 | 81.14平米 | 南 北 | 精装 | 7层  | 塔楼,缤纷小区    -  滨江区政府 ,单价59158元/平米,480万
地铁6号线(杭富线),星民站,2室2厅 | 89.32平米 | 南 北 | 精装 | 30层  | 板塔结合,绿城明月江南    -  滨江区政府 ,单价83968元/平米,750万
地铁6号线(杭富线),星民站,2室2厅 | 54.51平米 | 南 | 精装 | 中楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价50450元/平米,275万
地铁6号线(杭富线),星民站,1室1厅 | 43.74平米 | 东 | 精装 | 低楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价47783元/平米,209万
地铁6号线(杭富线),星民站,1室1厅 | 42.69平米 | 西 | 精装 | 高楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价53877元/平米,230万
地铁6号线(杭富线),星民站,2室2厅 | 57.04平米 | 东南 | 精装 | 中楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价52595元/平米,300万
地铁6号线(杭富线),星民站,1室1厅 | 41.64平米 | 南 | 精装 | 高楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价50433元/平米,210万
地铁6号线(杭富线),星民站,2室2厅 | 46.94平米 | 西南 | 精装 | 中楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价52195元/平米,245万
地铁6号线(杭富线),星民站,2室2厅 | 45.63平米 | 东南 | 精装 | 低楼层(共20层)  | 塔楼,海威新界    -  滨江区政府 ,单价56981元/平米,260万
地铁6号线(杭富线),星民站,2室1厅 | 54.51平米 | 南 | 精装 | 低楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价50450元/平米,275万
地铁6号线(杭富线),星民站,2室1厅 | 54.51平米 | 南 | 精装 | 低楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价49166元/平米,268万
地铁6号线(杭富线),星民站,1室1厅 | 36.63平米 | 北 | 精装 | 中楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价52144元/平米,191万
地铁6号线(杭富线),星民站,1室1厅 | 36.63平米 | 南 | 精装 | 高楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价55966元/平米,205万
地铁6号线(杭富线),星民站,1室2厅 | 39.56平米 | 南 | 精装 | 中楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价44995元/平米,178万
地铁6号线(杭富线),星民站,1室1厅 | 36.44平米 | 南 | 精装 | 低楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价52141元/平米,190万
地铁6号线(杭富线),星民站,1室1厅 | 35.88平米 | 西北 | 精装 | 中楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价52397元/平米,188万
地铁6号线(杭富线),星民站,1室1厅 | 41.64平米 | 南 | 精装 | 低楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价48031元/平米,200万
地铁6号线(杭富线),星民站,1室1厅 | 36.37平米 | 北 | 精装 | 低楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价51691元/平米,188万
地铁6号线(杭富线),星民站,1室1厅 | 35.3平米 | 西南 | 精装 | 中楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价52408元/平米,185万
地铁6号线(杭富线),星民站,1室1厅 | 32.22平米 | 东 | 精装 | 中楼层(共20层)  | 板塔结合,星耀城    -  滨江区政府 ,单价40969元/平米,132万
地铁6号线(杭富线),星民站,1室1厅 | 36.01平米 | 西北 | 精装 | 中楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价49987元/平米,180万
地铁6号线(杭富线),星民站,2室1厅 | 41.05平米 | 南 | 精装 | 高楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价51158元/平米,210万
地铁6号线(杭富线),星民站,1室1厅 | 41.05平米 | 南 | 精装 | 中楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价53594元/平米,220万
地铁6号线(杭富线),星民站,1室1厅 | 36.67平米 | 南 | 精装 | 高楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价52087元/平米,191万
地铁6号线(杭富线),星民站,1室1厅 | 36.63平米 | 北 | 精装 | 高楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价49687元/平米,182万
地铁6号线(杭富线),星民站,1室1厅 | 35.8平米 | 北 | 精装 | 中楼层(共10层)  | 板塔结合,星耀星澜之城    -  滨江区政府 ,单价41621元/平米,149万
地铁6号线(杭富线),星民站,1室1厅 | 42平米 | 东南 | 精装 | 19层  | 板楼,世茂智慧之门    -  滨江区政府 ,单价40477元/平米,170万
地铁6号线(杭富线),星民站,1室1厅 | 36.5平米 | 北 | 精装 | 低楼层(共27层)  | 塔楼,星耀星澜之城    -  滨江区政府 ,单价45480元/平米,166万
